subject	activity	featDomain	featAcceleration	featInstrument	featJerk	featMagnitude	featVariable	featAxis	count	average
9	WALKING_UPSTAIRS	Freq	Body	Accelerometer	Jerk	NA	SD	Y	49	-0.590112916530612
9	WALKING_UPSTAIRS	Freq	Body	Accelerometer	Jerk	NA	SD	Z	49	-0.677831082857143
9	WALKING_UPSTAIRS	Freq	Body	Accelerometer	Jerk	Magnitude	Mean	NA	49	-0.419533108571429
9	WALKING_UPSTAIRS	Freq	Body	Accelerometer	Jerk	Magnitude	SD	NA	49	-0.484935752040816
10	LAYING	Time	NA	Gyroscope	NA	NA	Mean	X	58	-0.019555937162069
10	LAYING	Time	NA	Gyroscope	NA	NA	Mean	Y	58	-0.0770325657265517
10	LAYING	Time	NA	Gyroscope	NA	NA	Mean	Z	58	0.104720478344828
10	LAYING	Time	NA	Gyroscope	NA	NA	SD	X	58	-0.961713199827586
10	LAYING	Time	NA	Gyroscope	NA	NA	SD	Y	58	-0.953660207586207
10	LAYING	Time	NA	Gyroscope	NA	NA	SD	Z	58	-0.971940597413793
10	LAYING	Time	NA	Gyroscope	NA	Magnitude	Mean	NA	58	-0.937590998793103
10	LAYING	Time	NA	Gyroscope	NA	Magnitude	SD	NA	58	-0.927471165517241
10	LAYING	Time	NA	Gyroscope	Jerk	NA	Mean	X	58	-0.100308254413793
10	LAYING	Time	NA	Gyroscope	Jerk	NA	Mean	Y	58	-0.0388797920413793
10	LAYING	Time	NA	Gyroscope	Jerk	NA	Mean	Z	58	-0.0590744912758621
10	LAYING	Time	NA	Gyroscope	Jerk	NA	SD	X	58	-0.965900578103448
10	LAYING	Time	NA	Gyroscope	Jerk	NA	SD	Y	58	-0.966621040344828
10	LAYING	Time	NA	Gyroscope	Jerk	NA	SD	Z	58	-0.983949302758621
10	LAYING	Time	NA	Gyroscope	Jerk	Magnitude	Mean	NA	58	-0.970830848965517
10	LAYING	Time	NA	Gyroscope	Jerk	Magnitude	SD	NA	58	-0.959632931551724
10	LAYING	Time	Body	Accelerometer	NA	NA	Mean	X	58	0.280230574137931
10	LAYING	Time	Body	Accelerometer	NA	NA	Mean	Y	58	-0.024294484137931
10	LAYING	Time	Body	Accelerometer	NA	NA	Mean	Z	58	-0.117168642362069
10	LAYING	Time	Body	Accelerometer	NA	NA	SD	X	58	-0.968283685
10	LAYING	Time	Body	Accelerometer	NA	NA	SD	Y	58	-0.946454302068966
10	LAYING	Time	Body	Accelerometer	NA	NA	SD	Z	58	-0.95947148637931
10	LAYING	Time	Body	Accelerometer	NA	Magnitude	Mean	NA	58	-0.956781819655172
10	LAYING	Time	Body	Accelerometer	NA	Magnitude	SD	NA	58	-0.940301654482759
10	LAYING	Time	Body	Accelerometer	Jerk	NA	Mean	X	58	0.073815064487931
10	LAYING	Time	Body	Accelerometer	Jerk	NA	Mean	Y	58	0.015698997097069
10	LAYING	Time	Body	Accelerometer	Jerk	NA	Mean	Z	58	0.00716689586275862
10	LAYING	Time	Body	Accelerometer	Jerk	NA	SD	X	58	-0.978007466724138
10	LAYING	Time	Body	Accelerometer	Jerk	NA	SD	Y	58	-0.966930793448276
10	LAYING	Time	Body	Accelerometer	Jerk	NA	SD	Z	58	-0.976256662586207
10	LAYING	Time	Body	Accelerometer	Jerk	Magnitude	Mean	NA	58	-0.976234435172414
10	LAYING	Time	Body	Accelerometer	Jerk	Magnitude	SD	NA	58	-0.967556980689655
10	LAYING	Time	Gravity	Accelerometer	NA	NA	Mean	X	58	-0.453069737586207
10	LAYING	Time	Gravity	Accelerometer	NA	NA	Mean	Y	58	-0.139297681034483
10	LAYING	Time	Gravity	Accelerometer	NA	NA	Mean	Z	58	-0.031121624137931
10	LAYING	Time	Gravity	Accelerometer	NA	NA	SD	X	58	-0.954531941896552
10	LAYING	Time	Gravity	Accelerometer	NA	NA	SD	Y	58	-0.966701156034483
10	LAYING	Time	Gravity	Accelerometer	NA	NA	SD	Z	58	-0.963045642431035
10	LAYING	Time	Gravity	Accelerometer	NA	Magnitude	Mean	NA	58	-0.956781819655172
10	LAYING	Time	Gravity	Accelerometer	NA	Magnitude	SD	NA	58	-0.940301654482759
10	LAYING	Freq	NA	Gyroscope	NA	NA	Mean	X	58	-0.953793912068965
10	LAYING	Freq	NA	Gyroscope	NA	NA	Mean	Y	58	-0.954670034482759
10	LAYING	Freq	NA	Gyroscope	NA	NA	Mean	Z	58	-0.969755777241379
10	LAYING	Freq	NA	Gyroscope	NA	NA	SD	X	58	-0.96454456637931
10	LAYING	Freq	NA	Gyroscope	NA	NA	SD	Y	58	-0.953453496551724
10	LAYING	Freq	NA	Gyroscope	NA	NA	SD	Z	58	-0.975298797068965
10	LAYING	Freq	NA	Gyroscope	NA	Magnitude	Mean	NA	58	-0.937692642586207
10	LAYING	Freq	NA	Gyroscope	NA	Magnitude	SD	NA	58	-0.933701315344828
10	LAYING	Freq	NA	Gyroscope	Jerk	Magnitude	Mean	NA	58	-0.960976821551724
10	LAYING	Freq	NA	Gyroscope	Jerk	Magnitude	SD	NA	58	-0.960772875517241
10	LAYING	Freq	Body	Accelerometer	NA	NA	Mean	X	58	-0.96918420862069
10	LAYING	Freq	Body	Accelerometer	NA	NA	Mean	Y	58	-0.954341849137931
10	LAYING	Freq	Body	Accelerometer	NA	NA	Mean	Z	58	-0.964300845172414
10	LAYING	Freq	Body	Accelerometer	NA	NA	SD	X	58	-0.96796803862069
10	LAYING	Freq	Body	Accelerometer	NA	NA	SD	Y	58	-0.946229148258621
10	LAYING	Freq	Body	Accelerometer	NA	NA	SD	Z	58	-0.959813667810345
10	LAYING	Freq	Body	Accelerometer	NA	Magnitude	Mean	NA	58	-0.950848109137931
10	LAYING	Freq	Body	Accelerometer	NA	Magnitude	SD	NA	58	-0.944304974655172
10	LAYING	Freq	Body	Accelerometer	Jerk	NA	Mean	X	58	-0.979014668793104
10	LAYING	Freq	Body	Accelerometer	Jerk	NA	Mean	Y	58	-0.968039173793103
10	LAYING	Freq	Body	Accelerometer	Jerk	NA	Mean	Z	58	-0.972592212931034
10	LAYING	Freq	Body	Accelerometer	Jerk	NA	SD	X	58	-0.978904364137931
10	LAYING	Freq	Body	Accelerometer	Jerk	NA	SD	Y	58	-0.968120692241379
10	LAYING	Freq	Body	Accelerometer	Jerk	NA	SD	Z	58	-0.978582339137931
10	LAYING	Freq	Body	Accelerometer	Jerk	Magnitude	Mean	NA	58	-0.968561121551724
10	LAYING	Freq	Body	Accelerometer	Jerk	Magnitude	SD	NA	58	-0.965377553448276
10	SITTING	Time	NA	Gyroscope	NA	NA	Mean	X	54	-0.0432432176851852
10	SITTING	Time	NA	Gyroscope	NA	NA	Mean	Y	54	-0.0679993598888889
10	SITTING	Time	NA	Gyroscope	NA	NA	Mean	Z	54	0.0745958869444444
10	SITTING	Time	NA	Gyroscope	NA	NA	SD	X	54	-0.988873097222222
10	SITTING	Time	NA	Gyroscope	NA	NA	SD	Y	54	-0.984373304814815
10	SITTING	Time	NA	Gyroscope	NA	NA	SD	Z	54	-0.960445962037037
10	SITTING	Time	NA	Gyroscope	NA	Magnitude	Mean	NA	54	-0.944202043703704
10	SITTING	Time	NA	Gyroscope	NA	Magnitude	SD	NA	54	-0.963064577592593
10	SITTING	Time	NA	Gyroscope	Jerk	NA	Mean	X	54	-0.0931555026481481
10	SITTING	Time	NA	Gyroscope	Jerk	NA	Mean	Y	54	-0.0411216540925926
10	SITTING	Time	NA	Gyroscope	Jerk	NA	Mean	Z	54	-0.048941191502963
10	SITTING	Time	NA	Gyroscope	Jerk	NA	SD	X	54	-0.992326657222222
10	SITTING	Time	NA	Gyroscope	Jerk	NA	SD	Y	54	-0.992584494814815
10	SITTING	Time	NA	Gyroscope	Jerk	NA	SD	Z	54	-0.990259813148148
10	SITTING	Time	NA	Gyroscope	Jerk	Magnitude	Mean	NA	54	-0.993707487592593
10	SITTING	Time	NA	Gyroscope	Jerk	Magnitude	SD	NA	54	-0.991696196481481
10	SITTING	Time	Body	Accelerometer	NA	NA	Mean	X	54	0.270612056481481
10	SITTING	Time	Body	Accelerometer	NA	NA	Mean	Y	54	-0.015042681852037
10	SITTING	Time	Body	Accelerometer	NA	NA	Mean	Z	54	-0.104253238796296
10	SITTING	Time	Body	Accelerometer	NA	NA	SD	X	54	-0.982901825925926
10	SITTING	Time	Body	Accelerometer	NA	NA	SD	Y	54	-0.917979529962963
10	SITTING	Time	Body	Accelerometer	NA	NA	SD	Z	54	-0.967826981666667
10	SITTING	Time	Body	Accelerometer	NA	Magnitude	Mean	NA	54	-0.96075719962963
10	SITTING	Time	Body	Accelerometer	NA	Magnitude	SD	NA	54	-0.939669591481481
10	SITTING	Time	Body	Accelerometer	Jerk	NA	Mean	X	54	0.0775372505185185
10	SITTING	Time	Body	Accelerometer	Jerk	NA	Mean	Y	54	0.00897875458703704
10	SITTING	Time	Body	Accelerometer	Jerk	NA	Mean	Z	54	-0.00499566427666667
10	SITTING	Time	Body	Accelerometer	Jerk	NA	SD	X	54	-0.988946414074074
10	SITTING	Time	Body	Accelerometer	Jerk	NA	SD	Y	54	-0.980756789814815
10	SITTING	Time	Body	Accelerometer	Jerk	NA	SD	Z	54	-0.988255803703704
10	SITTING	Time	Body	Accelerometer	Jerk	Magnitude	Mean	NA	54	-0.988054237592593
10	SITTING	Time	Body	Accelerometer	Jerk	Magnitude	SD	NA	54	-0.985209856296296
10	SITTING	Time	Gravity	Accelerometer	NA	NA	Mean	X	54	0.791887198148148
10	SITTING	Time	Gravity	Accelerometer	NA	NA	Mean	Y	54	-0.041260775
10	SITTING	Time	Gravity	Accelerometer	NA	NA	Mean	Z	54	0.20253457287037
10	SITTING	Time	Gravity	Accelerometer	NA	NA	SD	X	54	-0.973128354074074
10	SITTING	Time	Gravity	Accelerometer	NA	NA	SD	Y	54	-0.935690006481481
10	SITTING	Time	Gravity	Accelerometer	NA	NA	SD	Z	54	-0.966898520555556
10	SITTING	Time	Gravity	Accelerometer	NA	Magnitude	Mean	NA	54	-0.96075719962963
10	SITTING	Time	Gravity	Accelerometer	NA	Magnitude	SD	NA	54	-0.939669591481481
10	SITTING	Freq	NA	Gyroscope	NA	NA	Mean	X	54	-0.986477363333333
10	SITTING	Freq	NA	Gyroscope	NA	NA	Mean	Y	54	-0.986179215555556
10	SITTING	Freq	NA	Gyroscope	NA	NA	Mean	Z	54	-0.96539546962963
10	SITTING	Freq	NA	Gyroscope	NA	NA	SD	X	54	-0.989712360740741
10	SITTING	Freq	NA	Gyroscope	NA	NA	SD	Y	54	-0.983579646666667
10	SITTING	Freq	NA	Gyroscope	NA	NA	SD	Z	54	-0.962418559814815
10	SITTING	Freq	NA	Gyroscope	NA	Magnitude	Mean	NA	54	-0.974459732592593
10	SITTING	Freq	NA	Gyroscope	NA	Magnitude	SD	NA	54	-0.962459956111111
10	SITTING	Freq	NA	Gyroscope	Jerk	Magnitude	Mean	NA	54	-0.992191529259259
10	SITTING	Freq	NA	Gyroscope	Jerk	Magnitude	SD	NA	54	-0.991409100925926
10	SITTING	Freq	Body	Accelerometer	NA	NA	Mean	X	54	-0.984943144259259
10	SITTING	Freq	Body	Accelerometer	NA	NA	Mean	Y	54	-0.9404502
10	SITTING	Freq	Body	Accelerometer	NA	NA	Mean	Z	54	-0.97464465462963
10	SITTING	Freq	Body	Accelerometer	NA	NA	SD	X	54	-0.982242427777778
10	SITTING	Freq	Body	Accelerometer	NA	NA	SD	Y	54	-0.912838063018519
10	SITTING	Freq	Body	Accelerometer	NA	NA	SD	Z	54	-0.966121042592593
10	SITTING	Freq	Body	Accelerometer	NA	Magnitude	Mean	NA	54	-0.955281010740741
10	SITTING	Freq	Body	Accelerometer	NA	Magnitude	SD	NA	54	-0.941511952777778
10	SITTING	Freq	Body	Accelerometer	Jerk	NA	Mean	X	54	-0.989365013888889
10	SITTING	Freq	Body	Accelerometer	Jerk	NA	Mean	Y	54	-0.980962856111111
10	SITTING	Freq	Body	Accelerometer	Jerk	NA	Mean	Z	54	-0.986056767777778
10	SITTING	Freq	Body	Accelerometer	Jerk	NA	SD	X	54	-0.989550917407407
10	SITTING	Freq	Body	Accelerometer	Jerk	NA	SD	Y	54	-0.982045591111111
10	SITTING	Freq	Body	Accelerometer	Jerk	NA	SD	Z	54	-0.98911086
10	SITTING	Freq	Body	Accelerometer	Jerk	Magnitude	Mean	NA	54	-0.985900801111111
10	SITTING	Freq	Body	Accelerometer	Jerk	Magnitude	SD	NA	54	-0.983266741481482
10	STANDING	Time	NA	Gyroscope	NA	NA	Mean	X	44	-0.0281854325604545
10	STANDING	Time	NA	Gyroscope	NA	NA	Mean	Y	44	-0.0876820486363636
10	STANDING	Time	NA	Gyroscope	NA	NA	Mean	Z	44	0.103251560681818
10	STANDING	Time	NA	Gyroscope	NA	NA	SD	X	44	-0.929895057954545
10	STANDING	Time	NA	Gyroscope	NA	NA	SD	Y	44	-0.958861164090909
10	STANDING	Time	NA	Gyroscope	NA	NA	SD	Z	44	-0.953681099545455
10	STANDING	Time	NA	Gyroscope	NA	Magnitude	Mean	NA	44	-0.929787259772727
10	STANDING	Time	NA	Gyroscope	NA	Magnitude	SD	NA	44	-0.920486810227273
10	STANDING	Time	NA	Gyroscope	Jerk	NA	Mean	X	44	-0.104753833181818
10	STANDING	Time	NA	Gyroscope	Jerk	NA	Mean	Y	44	-0.0371593000727273
10	STANDING	Time	NA	Gyroscope	Jerk	NA	Mean	Z	44	-0.0584162547045455
10	STANDING	Time	NA	Gyroscope	Jerk	NA	SD	X	44	-0.950367548409091
10	STANDING	Time	NA	Gyroscope	Jerk	NA	SD	Y	44	-0.976445016590909
10	STANDING	Time	NA	Gyroscope	Jerk	NA	SD	Z	44	-0.969051030681818
10	STANDING	Time	NA	Gyroscope	Jerk	Magnitude	Mean	NA	44	-0.971637661590909
10	STANDING	Time	NA	Gyroscope	Jerk	Magnitude	SD	NA	44	-0.964409410454545
10	STANDING	Time	Body	Accelerometer	NA	NA	Mean	X	44	0.276650300681818
10	STANDING	Time	Body	Accelerometer	NA	NA	Mean	Y	44	-0.0155418603409091
10	STANDING	Time	Body	Accelerometer	NA	NA	Mean	Z	44	-0.107964083931818
10	STANDING	Time	Body	Accelerometer	NA	NA	SD	X	44	-0.978403481818182
10	STANDING	Time	Body	Accelerometer	NA	NA	SD	Y	44	-0.919561843409091
10	STANDING	Time	Body	Accelerometer	NA	NA	SD	Z	44	-0.941271440454545
10	STANDING	Time	Body	Accelerometer	NA	Magnitude	Mean	NA	44	-0.951988907954545
10	STANDING	Time	Body	Accelerometer	NA	Magnitude	SD	NA	44	-0.937264537954545
10	STANDING	Time	Body	Accelerometer	Jerk	NA	Mean	X	44	0.0809784390227273
10	STANDING	Time	Body	Accelerometer	Jerk	NA	Mean	Y	44	0.0119007630575
10	STANDING	Time	Body	Accelerometer	Jerk	NA	Mean	Z	44	-0.00485841031477273
10	STANDING	Time	Body	Accelerometer	Jerk	NA	SD	X	44	-0.964311490454545
10	STANDING	Time	Body	Accelerometer	Jerk	NA	SD	Y	44	-0.941328663409091
10	STANDING	Time	Body	Accelerometer	Jerk	NA	SD	Z	44	-0.9764306
10	STANDING	Time	Body	Accelerometer	Jerk	Magnitude	Mean	NA	44	-0.965163818409091
10	STANDING	Time	Body	Accelerometer	Jerk	Magnitude	SD	NA	44	-0.952058214545455
10	STANDING	Time	Gravity	Accelerometer	NA	NA	Mean	X	44	0.954008785454545
10	STANDING	Time	Gravity	Accelerometer	NA	NA	Mean	Y	44	-0.0431597830454545
10	STANDING	Time	Gravity	Accelerometer	NA	NA	Mean	Z	44	0.0346980210431818
10	STANDING	Time	Gravity	Accelerometer	NA	NA	SD	X	44	-0.991259485
10	STANDING	Time	Gravity	Accelerometer	NA	NA	SD	Y	44	-0.975410724090909
10	STANDING	Time	Gravity	Accelerometer	NA	NA	SD	Z	44	-0.959579657727273
10	STANDING	Time	Gravity	Accelerometer	NA	Magnitude	Mean	NA	44	-0.951988907954545
10	STANDING	Time	Gravity	Accelerometer	NA	Magnitude	SD	NA	44	-0.937264537954545
10	STANDING	Freq	NA	Gyroscope	NA	NA	Mean	X	44	-0.924005912954545
10	STANDING	Freq	NA	Gyroscope	NA	NA	Mean	Y	44	-0.960323800909091
10	STANDING	Freq	NA	Gyroscope	NA	NA	Mean	Z	44	-0.950915730909091
10	STANDING	Freq	NA	Gyroscope	NA	NA	SD	X	44	-0.932273942727273
10	STANDING	Freq	NA	Gyroscope	NA	NA	SD	Y	44	-0.958399857954545
10	STANDING	Freq	NA	Gyroscope	NA	NA	SD	Z	44	-0.958901257272727
10	STANDING	Freq	NA	Gyroscope	NA	Magnitude	Mean	NA	44	-0.937786743409091
10	STANDING	Freq	NA	Gyroscope	NA	Magnitude	SD	NA	44	-0.922961550454545
10	STANDING	Freq	NA	Gyroscope	Jerk	Magnitude	Mean	NA	44	-0.965614081363636
10	STANDING	Freq	NA	Gyroscope	Jerk	Magnitude	SD	NA	44	-0.965055815454545
10	STANDING	Freq	Body	Accelerometer	NA	NA	Mean	X	44	-0.970099814318182
10	STANDING	Freq	Body	Accelerometer	NA	NA	Mean	Y	44	-0.923378745227273
10	STANDING	Freq	Body	Accelerometer	NA	NA	Mean	Z	44	-0.955272383863636
10	STANDING	Freq	Body	Accelerometer	NA	NA	SD	X	44	-0.982949246136364
10	STANDING	Freq	Body	Accelerometer	NA	NA	SD	Y	44	-0.921860476590909
10	STANDING	Freq	Body	Accelerometer	NA	NA	SD	Z	44	-0.938098683181818
10	STANDING	Freq	Body	Accelerometer	NA	Magnitude	Mean	NA	44	-0.9401101675
10	STANDING	Freq	Body	Accelerometer	NA	Magnitude	SD	NA	44	-0.945048242954545
10	STANDING	Freq	Body	Accelerometer	Jerk	NA	Mean	X	44	-0.963565166136364
10	STANDING	Freq	Body	Accelerometer	Jerk	NA	Mean	Y	44	-0.942187760454545
10	STANDING	Freq	Body	Accelerometer	Jerk	NA	Mean	Z	44	-0.972241512272727
10	STANDING	Freq	Body	Accelerometer	Jerk	NA	SD	X	44	-0.968612135909091
10	STANDING	Freq	Body	Accelerometer	Jerk	NA	SD	Y	44	-0.944847393636364
10	STANDING	Freq	Body	Accelerometer	Jerk	NA	SD	Z	44	-0.979428729090909
10	STANDING	Freq	Body	Accelerometer	Jerk	Magnitude	Mean	NA	44	-0.951633690454545
10	STANDING	Freq	Body	Accelerometer	Jerk	Magnitude	SD	NA	44	-0.952105964545455
10	WALKING	Time	NA	Gyroscope	NA	NA	Mean	X	53	0.0106894976215094
10	WALKING	Time	NA	Gyroscope	NA	NA	Mean	Y	53	-0.0819540783760943
10	WALKING	Time	NA	Gyroscope	NA	NA	Mean	Z	53	0.0986695731160377
10	WALKING	Time	NA	Gyroscope	NA	NA	SD	X	53	-0.414205475283019
10	WALKING	Time	NA	Gyroscope	NA	NA	SD	Y	53	-0.250853318679245
10	WALKING	Time	NA	Gyroscope	NA	NA	SD	Z	53	-0.174524868603774
10	WALKING	Time	NA	Gyroscope	NA	Magnitude	Mean	NA	53	-0.156458730358491
10	WALKING	Time	NA	Gyroscope	NA	Magnitude	SD	NA	53	-0.402025135660377
10	WALKING	Time	NA	Gyroscope	Jerk	NA	Mean	X	53	-0.122709563462264
10	WALKING	Time	NA	Gyroscope	Jerk	NA	Mean	Y	53	-0.0519204981037736
10	WALKING	Time	NA	Gyroscope	Jerk	NA	Mean	Z	53	-0.0611262928849057
10	WALKING	Time	NA	Gyroscope	Jerk	NA	SD	X	53	-0.366063723207547
10	WALKING	Time	NA	Gyroscope	Jerk	NA	SD	Y	53	-0.509683327924528
10	WALKING	Time	NA	Gyroscope	Jerk	NA	SD	Z	53	-0.329079492641509
10	WALKING	Time	NA	Gyroscope	Jerk	Magnitude	Mean	NA	53	-0.440363636603774
10	WALKING	Time	NA	Gyroscope	Jerk	Magnitude	SD	NA	53	-0.501027916603774
10	WALKING	Time	Body	Accelerometer	NA	NA	Mean	X	53	0.278574076603774
10	WALKING	Time	Body	Accelerometer	NA	NA	Mean	Y	53	-0.017022351190566
10	WALKING	Time	Body	Accelerometer	NA	NA	Mean	Z	53	-0.109057512132075
10	WALKING	Time	Body	Accelerometer	NA	NA	SD	X	53	-0.178709734396226
10	WALKING	Time	Body	Accelerometer	NA	NA	SD	Y	53	-0.0227431651698113
10	WALKING	Time	Body	Accelerometer	NA	NA	SD	Z	53	-0.395645072075472
10	WALKING	Time	Body	Accelerometer	NA	Magnitude	Mean	NA	53	-0.127400912069811
10	WALKING	Time	Body	Accelerometer	NA	Magnitude	SD	NA	53	-0.185602396067925
10	WALKING	Time	Body	Accelerometer	Jerk	NA	Mean	X	53	0.0857943809283019
10	WALKING	Time	Body	Accelerometer	Jerk	NA	Mean	Y	53	0.00408248792641509
10	WALKING	Time	Body	Accelerometer	Jerk	NA	Mean	Z	53	-0.0162953195396226
10	WALKING	Time	Body	Accelerometer	Jerk	NA	SD	X	53	-0.0521991013207547
10	WALKING	Time	Body	Accelerometer	Jerk	NA	SD	Y	53	0.0750804952113207
10	WALKING	Time	Body	Accelerometer	Jerk	NA	SD	Z	53	-0.511662905849057
10	WALKING	Time	Body	Accelerometer	Jerk	Magnitude	Mean	NA	53	-0.132624992298283
10	WALKING	Time	Body	Accelerometer	Jerk	Magnitude	SD	NA	53	0.037608338009434
10	WALKING	Time	Gravity	Accelerometer	NA	NA	Mean	X	53	0.963092149811321
10	WALKING	Time	Gravity	Accelerometer	NA	NA	Mean	Y	53	-0.0838277013962264
10	WALKING	Time	Gravity	Accelerometer	NA	NA	Mean	Z	53	0.0549276242264151
10	WALKING	Time	Gravity	Accelerometer	NA	NA	SD	X	53	-0.974435158113208
10	WALKING	Time	Gravity	Accelerometer	NA	NA	SD	Y	53	-0.971114719811321
10	WALKING	Time	Gravity	Accelerometer	NA	NA	SD	Z	53	-0.957862728301887
10	WALKING	Time	Gravity	Accelerometer	NA	Magnitude	Mean	NA	53	-0.127400912069811
10	WALKING	Time	Gravity	Accelerometer	NA	Magnitude	SD	NA	53	-0.185602396067925
10	WALKING	Freq	NA	Gyroscope	NA	NA	Mean	X	53	-0.277913780754717
10	WALKING	Freq	NA	Gyroscope	NA	NA	Mean	Y	53	-0.345209034528302
10	WALKING	Freq	NA	Gyroscope	NA	NA	Mean	Z	53	-0.108530029881132
10	WALKING	Freq	NA	Gyroscope	NA	NA	SD	X	53	-0.458292932830189
10	WALKING	Freq	NA	Gyroscope	NA	NA	SD	Y	53	-0.204392821584906
10	WALKING	Freq	NA	Gyroscope	NA	NA	SD	Z	53	-0.273292866226415
10	WALKING	Freq	NA	Gyroscope	NA	Magnitude	Mean	NA	53	-0.412616909622642
10	WALKING	Freq	NA	Gyroscope	NA	Magnitude	SD	NA	53	-0.499759796981132
10	WALKING	Freq	NA	Gyroscope	Jerk	Magnitude	Mean	NA	53	-0.515065335849057
10	WALKING	Freq	NA	Gyroscope	Jerk	Magnitude	SD	NA	53	-0.517675799056604
10	WALKING	Freq	Body	Accelerometer	NA	NA	Mean	X	53	-0.114190001283019
10	WALKING	Freq	Body	Accelerometer	NA	NA	Mean	Y	53	0.0533911909886792
10	WALKING	Freq	Body	Accelerometer	NA	NA	Mean	Z	53	-0.41218272245283
10	WALKING	Freq	Body	Accelerometer	NA	NA	SD	X	53	-0.206366497226415
10	WALKING	Freq	Body	Accelerometer	NA	NA	SD	Y	53	-0.129775706316981
10	WALKING	Freq	Body	Accelerometer	NA	NA	SD	Z	53	-0.435304215660377
10	WALKING	Freq	Body	Accelerometer	NA	Magnitude	Mean	NA	53	-0.0930237422792453
10	WALKING	Freq	Body	Accelerometer	NA	Magnitude	SD	NA	53	-0.370471943962264
10	WALKING	Freq	Body	Accelerometer	Jerk	NA	Mean	X	53	-0.107941107467925
10	WALKING	Freq	Body	Accelerometer	Jerk	NA	Mean	Y	53	0.0309052018326415
10	WALKING	Freq	Body	Accelerometer	Jerk	NA	Mean	Z	53	-0.464020508867925
10	WALKING	Freq	Body	Accelerometer	Jerk	NA	SD	X	53	-0.0791518267107547
10	WALKING	Freq	Body	Accelerometer	Jerk	NA	SD	Y	53	0.0484867672264151
10	WALKING	Freq	Body	Accelerometer	Jerk	NA	SD	Z	53	-0.558512650188679
10	WALKING	Freq	Body	Accelerometer	Jerk	Magnitude	Mean	NA	53	0.0205189516981132
10	WALKING	Freq	Body	Accelerometer	Jerk	Magnitude	SD	NA	53	0.0502087634986792
10	WALKING_DOWNSTAIRS	Time	NA	Gyroscope	NA	NA	Mean	X	38	-0.124839594289474
10	WALKING_DOWNSTAIRS	Time	NA	Gyroscope	NA	NA	Mean	Y	38	-0.106742538831579
10	WALKING_DOWNSTAIRS	Time	NA	Gyroscope	NA	NA	Mean	Z	38	0.0724433685578947
10	WALKING_DOWNSTAIRS	Time	NA	Gyroscope	NA	NA	SD	X	38	-0.304745377026316
10	WALKING_DOWNSTAIRS	Time	NA	Gyroscope	NA	NA	SD	Y	38	-0.311407525263158
10	WALKING_DOWNSTAIRS	Time	NA	Gyroscope	NA	NA	SD	Z	38	-0.0353021837
10	WALKING_DOWNSTAIRS	Time	NA	Gyroscope	NA	Magnitude	Mean	NA	38	-0.0238468037578947
10	WALKING_DOWNSTAIRS	Time	NA	Gyroscope	NA	Magnitude	SD	NA	38	-0.280382850552632
10	WALKING_DOWNSTAIRS	Time	NA	Gyroscope	Jerk	NA	Mean	X	38	-0.0643764005526316
10	WALKING_DOWNSTAIRS	Time	NA	Gyroscope	Jerk	NA	Mean	Y	38	-0.0489378053157895
10	WALKING_DOWNSTAIRS	Time	NA	Gyroscope	Jerk	NA	Mean	Z	38	-0.0720413112078947
10	WALKING_DOWNSTAIRS	Time	NA	Gyroscope	Jerk	NA	SD	X	38	-0.416986139210526
10	WALKING_DOWNSTAIRS	Time	NA	Gyroscope	Jerk	NA	SD	Y	38	-0.471650977631579
10	WALKING_DOWNSTAIRS	Time	NA	Gyroscope	Jerk	NA	SD	Z	38	-0.227137389605263
10	WALKING_DOWNSTAIRS	Time	NA	Gyroscope	Jerk	Magnitude	Mean	NA	38	-0.401854311315789
10	WALKING_DOWNSTAIRS	Time	NA	Gyroscope	Jerk	Magnitude	SD	NA	38	-0.494105756315789
10	WALKING_DOWNSTAIRS	Time	Body	Accelerometer	NA	NA	Mean	X	38	0.290401594315789
10	WALKING_DOWNSTAIRS	Time	Body	Accelerometer	NA	NA	Mean	Y	38	-0.0200050770710526
10	WALKING_DOWNSTAIRS	Time	Body	Accelerometer	NA	NA	Mean	Z	38	-0.110848597247368
10	WALKING_DOWNSTAIRS	Time	Body	Accelerometer	NA	NA	SD	X	38	0.295733547631579
10	WALKING_DOWNSTAIRS	Time	Body	Accelerometer	NA	NA	SD	Y	38	0.00407915363157895
10	WALKING_DOWNSTAIRS	Time	Body	Accelerometer	NA	NA	SD	Z	38	-0.183557562032895
10	WALKING_DOWNSTAIRS	Time	Body	Accelerometer	NA	Magnitude	Mean	NA	38	0.250843769394737
10	WALKING_DOWNSTAIRS	Time	Body	Accelerometer	NA	Magnitude	SD	NA	38	0.156998205421053
10	WALKING_DOWNSTAIRS	Time	Body	Accelerometer	Jerk	NA	Mean	X	38	0.100959387447368
10	WALKING_DOWNSTAIRS	Time	Body	Accelerometer	Jerk	NA	Mean	Y	38	0.0107824902368421
10	WALKING_DOWNSTAIRS	Time	Body	Accelerometer	Jerk	NA	Mean	Z	38	0.000152617173684209
10	WALKING_DOWNSTAIRS	Time	Body	Accelerometer	Jerk	NA	SD	X	38	0.223275806105263
10	WALKING_DOWNSTAIRS	Time	Body	Accelerometer	Jerk	NA	SD	Y	38	-0.105020355562895
10	WALKING_DOWNSTAIRS	Time	Body	Accelerometer	Jerk	NA	SD	Z	38	-0.318188417289474
